GPKODE	UMCU	ICC	NEO	ICK	HCK	FilterUMCU	FilterICC	FilterNEO	FilterICK	FilterHCK	Generic	UseGenName	UseShape	UseBrand	TallMan	Mmol	Divisible	GStand	Shape	Brand	GenName
153133						FALSE	FALSE	FALSE	FALSE	FALSE	METHOTREXAAT							METHOTREXAAT	CONCENTRAAT VOOR OPLOSSING VOOR INFUSIE		METHOTREXAAT
168440	x					TRUE	FALSE	FALSE	FALSE	FALSE	METHOTREXAAT							METHOTREXAAT	INJECTIEVLOEISTOF	EMTHEXATE	METHOTREXAAT
168459	x					TRUE	FALSE	FALSE	FALSE	FALSE	METHOTREXAAT							METHOTREXAAT	TABLET		METHOTREXAAT
168505	x					TRUE	FALSE	FALSE	FALSE	FALSE	METHOTREXAAT							METHOTREXAAT	INJECTIEVLOEISTOF	METOJECT; INJEXATE; METOJECT PEN	METHOTREXAAT
168513						FALSE	FALSE	FALSE	FALSE	FALSE	METHOTREXAAT							METHOTREXAAT	INJECTIEVLOEISTOF		METHOTREXAAT
170453						FALSE	FALSE	FALSE	FALSE	FALSE	METHOTREXAAT							METHOTREXAAT	INJECTIEVLOEISTOF		METHOTREXAAT
185884						FALSE	FALSE	FALSE	FALSE	FALSE	METHOTREXAAT							METHOTREXAAT	INJECTIEVLOEISTOF		METHOTREXAAT
150304						FALSE	FALSE	FALSE	FALSE	FALSE	METHOXSALEEN							METHOXSALEEN	EMULSIE VOOR CUTAAN GEBRUIK		METHOXSALEEN
150312						FALSE	FALSE	FALSE	FALSE	FALSE	METHOXSALEEN							METHOXSALEEN	OPLOSSING VOOR CUTAAN GEBRUIK		METHOXSALEEN
161497						FALSE	FALSE	FALSE	FALSE	FALSE	METHOXSALEEN							METHOXSALEEN	GEL		METHOXSALEEN
161837						FALSE	FALSE	FALSE	FALSE	FALSE	METHOXSALEEN							METHOXSALEEN	OPLOSSING VOOR CUTAAN GEBRUIK		METHOXSALEEN
172502						FALSE	FALSE	FALSE	FALSE	FALSE	METHOXSALEEN							METHOXSALEEN	OPLOSSING VOOR CUTAAN GEBRUIK		METHOXSALEEN
177369						FALSE	FALSE	FALSE	FALSE	FALSE	METHOXSALEEN							METHOXSALEEN	OPLOSSING VOOR CUTAAN GEBRUIK		METHOXSALEEN
182117						FALSE	FALSE	FALSE	FALSE	FALSE	METHOXYFLURAAN							METHOXYFLURAAN	VLOEISTOF VOOR INHALATIEDAMP	PENTHROX	METHOXYFLURAAN
151335						FALSE	FALSE	FALSE	FALSE	FALSE											
127663	x					TRUE	FALSE	FALSE	FALSE	FALSE	METHOXYPOLYETHYLEENGLYCOLEPOETINE BETA							METHOXYPOLYETHYLEENGLYCOLEPOETINE BETA	INJECTIEVLOEISTOF	MIRCERA	METHOXYPOLYETHYLEENGLYCOLEPOETINE BETA
151351						FALSE	FALSE	FALSE	FALSE	FALSE											
127671						FALSE	FALSE	FALSE	FALSE	FALSE	METHOXYPOLYETHYLEENGLYCOLEPOETINE BETA							METHOXYPOLYETHYLEENGLYCOLEPOETINE BETA	INJECTIEVLOEISTOF	MIRCERA	METHOXYPOLYETHYLEENGLYCOLEPOETINE BETA
127698						FALSE	FALSE	FALSE	FALSE	FALSE	METHOXYPOLYETHYLEENGLYCOLEPOETINE BETA							METHOXYPOLYETHYLEENGLYCOLEPOETINE BETA	INJECTIEVLOEISTOF	MIRCERA	METHOXYPOLYETHYLEENGLYCOLEPOETINE BETA
127701						FALSE	FALSE	FALSE	FALSE	FALSE	METHOXYPOLYETHYLEENGLYCOLEPOETINE BETA							METHOXYPOLYETHYLEENGLYCOLEPOETINE BETA	INJECTIEVLOEISTOF	MIRCERA	METHOXYPOLYETHYLEENGLYCOLEPOETINE BETA
127728						FALSE	FALSE	FALSE	FALSE	FALSE	METHOXYPOLYETHYLEENGLYCOLEPOETINE BETA							METHOXYPOLYETHYLEENGLYCOLEPOETINE BETA	INJECTIEVLOEISTOF	MIRCERA	METHOXYPOLYETHYLEENGLYCOLEPOETINE BETA
127736						FALSE	FALSE	FALSE	FALSE	FALSE	METHOXYPOLYETHYLEENGLYCOLEPOETINE BETA							METHOXYPOLYETHYLEENGLYCOLEPOETINE BETA	INJECTIEVLOEISTOF	MIRCERA	METHOXYPOLYETHYLEENGLYCOLEPOETINE BETA
130362						FALSE	FALSE	FALSE	FALSE	FALSE	METHOXYPOLYETHYLEENGLYCOLEPOETINE BETA							METHOXYPOLYETHYLEENGLYCOLEPOETINE BETA	INJECTIEVLOEISTOF	MIRCERA	METHOXYPOLYETHYLEENGLYCOLEPOETINE BETA
130370						FALSE	FALSE	FALSE	FALSE	FALSE	METHOXYPOLYETHYLEENGLYCOLEPOETINE BETA							METHOXYPOLYETHYLEENGLYCOLEPOETINE BETA	INJECTIEVLOEISTOF	MIRCERA	METHOXYPOLYETHYLEENGLYCOLEPOETINE BETA
130389	x					TRUE	FALSE	FALSE	FALSE	FALSE	METHOXYPOLYETHYLEENGLYCOLEPOETINE BETA							METHOXYPOLYETHYLEENGLYCOLEPOETINE BETA	INJECTIEVLOEISTOF	MIRCERA	METHOXYPOLYETHYLEENGLYCOLEPOETINE BETA
127256						FALSE	FALSE	FALSE	FALSE	FALSE	METHYLAMINOLEVULINAAT							METHYLAMINOLEVULINAAT	CREME	METVIX	METHYLAMINOLEVULINAAT HYDROCHLORIDE
83364						FALSE	FALSE	FALSE	FALSE	FALSE	METHYLCELLULOSE							METHYLCELLULOSE	OOGDRUPPELS		METHYLCELLULOSE 4000 MPA.S
168122						FALSE	FALSE	FALSE	FALSE	FALSE	METHYLCELLULOSE							METHYLCELLULOSE	POEDER VOOR ORAAL GEBRUIK		METHYLCELLULOSE  400 MPA.S
42064	x					TRUE	FALSE	FALSE	FALSE	FALSE	METHYLDOPA							METHYLDOPA	TABLET		METHYLDOPA 1.5-WATER
151564						FALSE	FALSE	FALSE	FALSE	FALSE											
53104						FALSE	FALSE	FALSE	FALSE	FALSE	METHYLDOPA							METHYLDOPA	TABLET		METHYLDOPA 1.5-WATER
59234						FALSE	FALSE	FALSE	FALSE	FALSE	METHYLDOPA							METHYLDOPA	TABLET	PRESINOL	METHYLDOPA 1.5-WATER
6769	x					TRUE	FALSE	FALSE	FALSE	FALSE	METHYLERGOMETRINE							METHYLERGOMETRINE	INJECTIEVLOEISTOF	METHERGIN	METHYLERGOMETRINE WATERSTOFMALEAAT
8354	x					TRUE	FALSE	FALSE	FALSE	FALSE	METHYLFENIDAAT							METHYLFENIDAAT	TABLET	RITALIN; MEDIKINET	METHYLFENIDAAT HYDROCHLORIDE
116734	x					TRUE	FALSE	FALSE	FALSE	FALSE	METHYLFENIDAAT							METHYLFENIDAAT	TABLET MET GEREGULEERDE AFGIFTE	CONCERTA; KINECTEEN	METHYLFENIDAAT HYDROCHLORIDE
116742	x					TRUE	FALSE	FALSE	FALSE	FALSE	METHYLFENIDAAT							METHYLFENIDAAT	TABLET MET GEREGULEERDE AFGIFTE	CONCERTA; KINECTEEN	METHYLFENIDAAT HYDROCHLORIDE
117560	x					TRUE	FALSE	FALSE	FALSE	FALSE	METHYLFENIDAAT							METHYLFENIDAAT	TABLET MET GEREGULEERDE AFGIFTE	CONCERTA; KINECTEEN	METHYLFENIDAAT HYDROCHLORIDE
123668	x					TRUE	FALSE	FALSE	FALSE	FALSE	METHYLFENIDAAT							METHYLFENIDAAT	TABLET	MEDIKINET	METHYLFENIDAAT HYDROCHLORIDE
126489						FALSE	FALSE	FALSE	FALSE	FALSE	METHYLFENIDAAT							METHYLFENIDAAT	CAPSULE MET GEREGULEERDE AFGIFTE	EQUASYM; MEDIKINET	METHYLFENIDAAT HYDROCHLORIDE
126497						FALSE	FALSE	FALSE	FALSE	FALSE	METHYLFENIDAAT							METHYLFENIDAAT	CAPSULE MET GEREGULEERDE AFGIFTE	EQUASYM; MEDIKINET	METHYLFENIDAAT HYDROCHLORIDE
126500						FALSE	FALSE	FALSE	FALSE	FALSE	METHYLFENIDAAT							METHYLFENIDAAT	CAPSULE MET GEREGULEERDE AFGIFTE	EQUASYM; MEDIKINET	METHYLFENIDAAT HYDROCHLORIDE
127086						FALSE	FALSE	FALSE	FALSE	FALSE	METHYLFENIDAAT							METHYLFENIDAAT	CAPSULE MET GEREGULEERDE AFGIFTE	MEDIKINET; EQUASYM	METHYLFENIDAAT HYDROCHLORIDE
151726						FALSE	FALSE	FALSE	FALSE	FALSE											
127264						FALSE	FALSE	FALSE	FALSE	FALSE	METHYLFENIDAAT							METHYLFENIDAAT	TABLET	MEDIKINET	METHYLFENIDAAT HYDROCHLORIDE
129798	x					TRUE	FALSE	FALSE	FALSE	FALSE	METHYLFENIDAAT							METHYLFENIDAAT	TABLET MET GEREGULEERDE AFGIFTE	CONCERTA; KINECTEEN	METHYLFENIDAAT HYDROCHLORIDE
130354						FALSE	FALSE	FALSE	FALSE	FALSE	METHYLFENIDAAT							METHYLFENIDAAT	CAPSULE MET GEREGULEERDE AFGIFTE	MEDIKINET	METHYLFENIDAAT HYDROCHLORIDE
141739						FALSE	FALSE	FALSE	FALSE	FALSE	METHYLFENIDAAT							METHYLFENIDAAT	TABLET MET GEREGULEERDE AFGIFTE		METHYLFENIDAAT HYDROCHLORIDE
141836						FALSE	FALSE	FALSE	FALSE	FALSE	METHYLFENIDAAT							METHYLFENIDAAT	CAPSULE MET GEREGULEERDE AFGIFTE	EQUASYM; MEDIKINET	METHYLFENIDAAT HYDROCHLORIDE
144932						FALSE	FALSE	FALSE	FALSE	FALSE	METHYLFENIDAAT							METHYLFENIDAAT	CAPSULE		METHYLFENIDAAT HYDROCHLORIDE
145106						FALSE	FALSE	FALSE	FALSE	FALSE	METHYLFENIDAAT							METHYLFENIDAAT	TABLET		METHYLFENIDAAT HYDROCHLORIDE
145149						FALSE	FALSE	FALSE	FALSE	FALSE	METHYLFENIDAAT							METHYLFENIDAAT	TABLET		METHYLFENIDAAT HYDROCHLORIDE
145637						FALSE	FALSE	FALSE	FALSE	FALSE	METHYLFENIDAAT							METHYLFENIDAAT	TABLET MET GEREGULEERDE AFGIFTE		METHYLFENIDAAT HYDROCHLORIDE
145645						FALSE	FALSE	FALSE	FALSE	FALSE	METHYLFENIDAAT							METHYLFENIDAAT	TABLET MET GEREGULEERDE AFGIFTE		METHYLFENIDAAT HYDROCHLORIDE
145653						FALSE	FALSE	FALSE	FALSE	FALSE	METHYLFENIDAAT							METHYLFENIDAAT	TABLET MET GEREGULEERDE AFGIFTE		METHYLFENIDAAT HYDROCHLORIDE
145661						FALSE	FALSE	FALSE	FALSE	FALSE	METHYLFENIDAAT							METHYLFENIDAAT	TABLET MET GEREGULEERDE AFGIFTE		METHYLFENIDAAT HYDROCHLORIDE
145688						FALSE	FALSE	FALSE	FALSE	FALSE	METHYLFENIDAAT							METHYLFENIDAAT	TABLET MET GEREGULEERDE AFGIFTE		METHYLFENIDAAT HYDROCHLORIDE
145696						FALSE	FALSE	FALSE	FALSE	FALSE	METHYLFENIDAAT							METHYLFENIDAAT	TABLET MET GEREGULEERDE AFGIFTE		METHYLFENIDAAT HYDROCHLORIDE
151998						FALSE	FALSE	FALSE	FALSE	FALSE											
145718						FALSE	FALSE	FALSE	FALSE	FALSE	METHYLFENIDAAT							METHYLFENIDAAT	TABLET MET GEREGULEERDE AFGIFTE		METHYLFENIDAAT HYDROCHLORIDE
145726						FALSE	FALSE	FALSE	FALSE	FALSE	METHYLFENIDAAT							METHYLFENIDAAT	TABLET MET GEREGULEERDE AFGIFTE		METHYLFENIDAAT HYDROCHLORIDE
145734						FALSE	FALSE	FALSE	FALSE	FALSE	METHYLFENIDAAT							METHYLFENIDAAT	TABLET MET GEREGULEERDE AFGIFTE		METHYLFENIDAAT HYDROCHLORIDE
151734						FALSE	FALSE	FALSE	FALSE	FALSE	METHYLFENIDAAT							METHYLFENIDAAT	CAPSULE MET GEREGULEERDE AFGIFTE	MEDIKINET	METHYLFENIDAAT HYDROCHLORIDE
153753						FALSE	FALSE	FALSE	FALSE	FALSE	METHYLFENIDAAT							METHYLFENIDAAT	TABLET MET GEREGULEERDE AFGIFTE		METHYLFENIDAAT HYDROCHLORIDE
153761						FALSE	FALSE	FALSE	FALSE	FALSE	METHYLFENIDAAT							METHYLFENIDAAT	TABLET MET GEREGULEERDE AFGIFTE		METHYLFENIDAAT HYDROCHLORIDE
153788						FALSE	FALSE	FALSE	FALSE	FALSE	METHYLFENIDAAT							METHYLFENIDAAT	TABLET MET GEREGULEERDE AFGIFTE		METHYLFENIDAAT HYDROCHLORIDE
153796						FALSE	FALSE	FALSE	FALSE	FALSE	METHYLFENIDAAT							METHYLFENIDAAT	TABLET MET GEREGULEERDE AFGIFTE		METHYLFENIDAAT HYDROCHLORIDE
153826						FALSE	FALSE	FALSE	FALSE	FALSE	METHYLFENIDAAT							METHYLFENIDAAT	TABLET MET GEREGULEERDE AFGIFTE		METHYLFENIDAAT HYDROCHLORIDE
153834						FALSE	FALSE	FALSE	FALSE	FALSE	METHYLFENIDAAT							METHYLFENIDAAT	TABLET MET GEREGULEERDE AFGIFTE		METHYLFENIDAAT HYDROCHLORIDE
108324						FALSE	FALSE	FALSE	FALSE	FALSE	METHYLMETHACRYLAATMETHYLACRYLAATCOPOLYMEER/ZIRKONIUMDIOXIDE/BENZOYLPEROXIDE/CHLOROFYL							METHYLMETHACRYLAATMETHYLACRYLAATCOPOLYMEER/ZIRKONIUMDIOXIDE/BENZOYLPEROXIDE/CHLOROFYL	POEDER VOOR CEMENT		METHYLMETHACRYLAATMETHYLACRYLAATCOPOLYMEER/ZIRKONIUMDIOXIDE/BENZOYLPEROXIDE/CHLOROFYL
124478						FALSE	FALSE	FALSE	FALSE	FALSE	METHYLMETHACRYLAATMETHYLACRYLAATCOPOLYMEER/ZIRKONIUMDIOXIDE/BENZOYLPEROXIDE/METHYLMETHACRYLAAT/DIMETHYLPARATOLUIDINE							METHYLMETHACRYLAATMETHYLACRYLAATCOPOLYMEER/ZIRKONIUMDIOXIDE/BENZOYLPEROXIDE/METHYLMETHACRYLAAT/DIMETHYLPARATOLUIDINE	POEDER VOOR CEMENT	BIOMET PLUS	METHYLMETHACRYLAATMETHYLACRYLAATCOPOLYMEER/ZIRKONIUMDIOXIDE/BENZOYLPEROXIDE/METHYLMETHACRYLAAT/DIMETHYLPARATOLUIDINE
129569	x					TRUE	FALSE	FALSE	FALSE	FALSE	METHYLNALTREXON							METHYLNALTREXON	INJECTIEVLOEISTOF	RELISTOR	METHYLNALTREXON BROMIDE
152250						FALSE	FALSE	FALSE	FALSE	FALSE											
185558						FALSE	FALSE	FALSE	FALSE	FALSE	METHYLPARAHYDROXYBENZOAAT/PROPYLPARAHYDROXYBENZOAAT/ALUMINIUMMAGNESIUMSILICAAT/CARMELLOSE/CITROENZUUR/SACCHAROSE/WATER							METHYLPARAHYDROXYBENZOAAT/PROPYLPARAHYDROXYBENZOAAT/ALUMINIUMMAGNESIUMSILICAAT/CARMELLOSE/CITROENZUUR/SACCHAROSE/WATER	SUSPENSIE VOOR ORAAL GEBRUIK		METHYLPARAHYDROXYBENZOAAT/PROPYLPARAHYDROXYBENZOAAT/ALUMINIUMMAGNESIUMSILICAAT/CARMELLOSE NATRIUM/CITROENZUUR 1-WATER/SACCHAROSE/WATER, GEZUIVERD
1120						FALSE	FALSE	FALSE	FALSE	FALSE	METHYLPREDNISOLON							METHYLPREDNISOLON	POEDER VOOR INJECTIEVLOEISTOF	SOLU-MEDROL	METHYLPREDNISOLON NATRIUMSUCCINAAT
8567	x					TRUE	FALSE	FALSE	FALSE	FALSE	METHYLPREDNISOLON				methylPREDNISolon			METHYLPREDNISOLON	INJECTIEVLOEISTOF	DEPO-MEDROL	METHYLPREDNISOLON ACETAAT
70777	x					TRUE	FALSE	FALSE	FALSE	FALSE	METHYLPREDNISOLON				methylPREDNISolon			METHYLPREDNISOLON	POEDER VOOR OPLOSSING VOOR INFUSIE	SOLU-MEDROL	METHYLPREDNISOLON NATRIUMSUCCINAAT
70785	x	x		x		TRUE	TRUE	FALSE	TRUE	FALSE	METHYLPREDNISOLON				methylPREDNISolon			METHYLPREDNISOLON	POEDER VOOR OPLOSSING VOOR INFUSIE	SOLU-MEDROL	METHYLPREDNISOLON NATRIUMSUCCINAAT
70793	x					TRUE	FALSE	FALSE	FALSE	FALSE	METHYLPREDNISOLON							METHYLPREDNISOLON	POEDER VOOR OPLOSSING VOOR INFUSIE	SOLU-MEDROL	METHYLPREDNISOLON NATRIUMSUCCINAAT
158801						FALSE	FALSE	FALSE	FALSE	FALSE	METHYLPREDNISOLON							METHYLPREDNISOLON	INJECTIE/INFUUS		METHYLPREDNISOLON NATRIUMSUCCINAAT
182230						FALSE	FALSE	FALSE	FALSE	FALSE	METHYLPREDNISOLON							METHYLPREDNISOLON	CAPSULE		METHYLPREDNISOLON
183091						FALSE	FALSE	FALSE	FALSE	FALSE	METHYLPREDNISOLON							METHYLPREDNISOLON	INFUSIEVLOEISTOF		METHYLPREDNISOLON NATRIUMSUCCINAAT
183105						FALSE	FALSE	FALSE	FALSE	FALSE	METHYLPREDNISOLON							METHYLPREDNISOLON	INFUSIEVLOEISTOF		METHYLPREDNISOLON NATRIUMSUCCINAAT
184888						FALSE	FALSE	FALSE	FALSE	FALSE	METHYLPREDNISOLON							METHYLPREDNISOLON	TABLET		METHYLPREDNISOLON
14443	x					TRUE	FALSE	FALSE	FALSE	FALSE	METHYLPREDNISOLON/LIDOCAINE							METHYLPREDNISOLON/LIDOCAINE	INJECTIEVLOEISTOF	DEPO-MEDROL-LIDOCAINE	METHYLPREDNISOLON ACETAAT/LIDOCAINE HYDROCHLORIDE-1-WATER
108847	x					TRUE	FALSE	FALSE	FALSE	FALSE	METHYLROSANILINE							METHYLROSANILINE	OPLOSSING VOOR CUTAAN GEBRUIK		METHYLROSANILINE CHLORIDE
152501						FALSE	FALSE	FALSE	FALSE	FALSE											
142018	x	x				TRUE	TRUE	FALSE	FALSE	FALSE	METHYLTHIONINE						10	METHYLTHIONINE	INJECTIEVLOEISTOF		METHYLTHIONINE CHLORIDE-3-WATER
151033	x					TRUE	FALSE	FALSE	FALSE	FALSE	METHYLTHIONINE							METHYLTHIONINE	INJECTIEVLOEISTOF		METHYLTHIONINE CHLORIDE-3-WATER
19399	x					TRUE	FALSE	FALSE	FALSE	FALSE	METOCLOPRAMIDE							METOCLOPRAMIDE	DRANK	PRIMPERAN	METOCLOPRAMIDE HYDROCHLORIDE-1-WATER
19429	x	x				TRUE	TRUE	FALSE	FALSE	FALSE	METOCLOPRAMIDE						2	METOCLOPRAMIDE	TABLET		METOCLOPRAMIDE HYDROCHLORIDE-1-WATER
63622						FALSE	FALSE	FALSE	FALSE	FALSE	METOCLOPRAMIDE							METOCLOPRAMIDE	ZETPIL	PRIMPERAN	METOCLOPRAMIDE
71706	x	x				TRUE	TRUE	FALSE	FALSE	FALSE	METOCLOPRAMIDE						10	METOCLOPRAMIDE	INJECTIEVLOEISTOF	PRIMPERAN	METOCLOPRAMIDE HYDROCHLORIDE-1-WATER
158097						FALSE	FALSE	FALSE	FALSE	FALSE	METOCLOPRAMIDE							METOCLOPRAMIDE	INJECTIE/INFUUS		METOCLOPRAMIDE HYDROCHLORIDE-1-WATER
171913						FALSE	FALSE	FALSE	FALSE	FALSE	METOCLOPRAMIDE							METOCLOPRAMIDE	INFUSIEVLOEISTOF		METOCLOPRAMIDE HYDROCHLORIDE-1-WATER
183369						FALSE	FALSE	FALSE	FALSE	FALSE	METOCLOPRAMIDE							METOCLOPRAMIDE	INFUSIEVLOEISTOF		METOCLOPRAMIDE HYDROCHLORIDE-1-WATER
186872						FALSE	FALSE	FALSE	FALSE	FALSE	METOCLOPRAMIDE							METOCLOPRAMIDE	INFUSIEVLOEISTOF		METOCLOPRAMIDE HYDROCHLORIDE-1-WATER
187526	x					TRUE	FALSE	FALSE	FALSE	FALSE	METOCLOPRAMIDE							METOCLOPRAMIDE	ZETPIL		METOCLOPRAMIDE HYDROCHLORIDE-1-WATER
10642	x	x				TRUE	TRUE	FALSE	FALSE	FALSE	METOPROLOL						2	METOPROLOL	TABLET		METOPROLOL TARTRAAT
17175	x					TRUE	FALSE	FALSE	FALSE	FALSE	METOPROLOL							METOPROLOL	TABLET		METOPROLOL TARTRAAT
20141						FALSE	FALSE	FALSE	FALSE	FALSE	METOPROLOL (TABLET MET GEREGULEERDE AFGIFTE)		x					METOPROLOL	TABLET MET GEREGULEERDE AFGIFTE		METOPROLOL TARTRAAT
38067	x	x		x		TRUE	TRUE	FALSE	TRUE	FALSE	METOPROLOL						10	METOPROLOL	INJECTIEVLOEISTOF	SELOKEEN	METOPROLOL TARTRAAT
71005	x	x				TRUE	TRUE	FALSE	FALSE	FALSE	METOPROLOL (TABLET MET GEREGULEERDE AFGIFTE)		x				2	METOPROLOL	TABLET MET GEREGULEERDE AFGIFTE	SELOKEEN	METOPROLOL SUCCINAAT
71013	x					TRUE	FALSE	FALSE	FALSE	FALSE	METOPROLOL (TABLET MET GEREGULEERDE AFGIFTE)		x					METOPROLOL	TABLET MET GEREGULEERDE AFGIFTE	SELOKEEN	METOPROLOL SUCCINAAT
71021	x					TRUE	FALSE	FALSE	FALSE	FALSE	METOPROLOL (TABLET MET GEREGULEERDE AFGIFTE)		x					METOPROLOL	TABLET MET GEREGULEERDE AFGIFTE	SELOKEEN	METOPROLOL SUCCINAAT
125598	x					TRUE	FALSE	FALSE	FALSE	FALSE	METOPROLOL (TABLET MET GEREGULEERDE AFGIFTE)		x					METOPROLOL	TABLET MET GEREGULEERDE AFGIFTE	SELOKEEN	METOPROLOL SUCCINAAT
135852						FALSE	FALSE	FALSE	FALSE	FALSE	METOPROLOL							METOPROLOL	CAPSULE		METOPROLOL TARTRAAT
135860						FALSE	FALSE	FALSE	FALSE	FALSE	METOPROLOL							METOPROLOL	CAPSULE		METOPROLOL TARTRAAT
135879						FALSE	FALSE	FALSE	FALSE	FALSE	METOPROLOL							METOPROLOL	CAPSULE		METOPROLOL TARTRAAT
143219	x					TRUE	FALSE	FALSE	FALSE	FALSE	METOPROLOL							METOPROLOL	TABLET		METOPROLOL TARTRAAT
158089						FALSE	FALSE	FALSE	FALSE	FALSE	METOPROLOL							METOPROLOL	INJECTIE/INFUUS		METOPROLOL TARTRAAT
164011						FALSE	FALSE	FALSE	FALSE	FALSE	METOPROLOL							METOPROLOL	ZETPIL		METOPROLOL TARTRAAT
164038	x					TRUE	FALSE	FALSE	FALSE	FALSE	METOPROLOL							METOPROLOL	ZETPIL		METOPROLOL TARTRAAT
170089						FALSE	FALSE	FALSE	FALSE	FALSE	METOPROLOL							METOPROLOL	SUSPENSIE VOOR ORAAL GEBRUIK		METOPROLOL TARTRAAT
182974						FALSE	FALSE	FALSE	FALSE	FALSE	METOPROLOL							METOPROLOL	INFUSIEVLOEISTOF		METOPROLOL TARTRAAT
87289						FALSE	FALSE	FALSE	FALSE	FALSE	METOPROLOL/HYDROCHLOORTHIAZIDE							METOPROLOL/HYDROCHLOORTHIAZIDE	TABLET MET GEREGULEERDE AFGIFTE		METOPROLOL SUCCINAAT/HYDROCHLOORTHIAZIDE
189960						FALSE	FALSE	FALSE	FALSE	FALSE	METRELEPTINE							METRELEPTINE	POEDER VOOR INJECTIEVLOEISTOF	MYALEPTA	METRELEPTINE
189995						FALSE	FALSE	FALSE	FALSE	FALSE	METRELEPTINE							METRELEPTINE	POEDER VOOR INJECTIEVLOEISTOF	MYALEPTA	METRELEPTINE
190012						FALSE	FALSE	FALSE	FALSE	FALSE	METRELEPTINE							METRELEPTINE	POEDER VOOR INJECTIEVLOEISTOF	MYALEPTA	METRELEPTINE
3492	x	x	x	x		TRUE	TRUE	TRUE	TRUE	FALSE	METRONIDAZOL				metroNIDAZOL		10	METRONIDAZOL	INFUSIEVLOEISTOF		METRONIDAZOL
15393	x					TRUE	FALSE	FALSE	FALSE	FALSE	METRONIDAZOL				metroNIDAZOL			METRONIDAZOL	TABLET		METRONIDAZOL
15407						FALSE	FALSE	FALSE	FALSE	FALSE	METRONIDAZOL							METRONIDAZOL	OVULE	FLAGYL	METRONIDAZOL
40487	x					TRUE	FALSE	FALSE	FALSE	FALSE	METRONIDAZOL				metroNIDAZOL			METRONIDAZOL	TABLET		METRONIDAZOL
54259	x					TRUE	FALSE	FALSE	FALSE	FALSE	METRONIDAZOL				metroNIDAZOL			METRONIDAZOL	SUSPENSIE VOOR ORAAL GEBRUIK	FLAGYL	METRONIDAZOL BENZOAAT
82333	x					TRUE	FALSE	FALSE	FALSE	FALSE	METRONIDAZOL							METRONIDAZOL	CREME		METRONIDAZOL
85618						FALSE	FALSE	FALSE	FALSE	FALSE	METRONIDAZOL							METRONIDAZOL	GEL		METRONIDAZOL
98450						FALSE	FALSE	FALSE	FALSE	FALSE	METRONIDAZOL							METRONIDAZOL	GEL		METRONIDAZOL
145769						FALSE	FALSE	FALSE	FALSE	FALSE	METRONIDAZOL							METRONIDAZOL	CREME		METRONIDAZOL
190454						FALSE	FALSE	FALSE	FALSE	FALSE	METRONIDAZOL							METRONIDAZOL	INFUSIEVLOEISTOF		METRONIDAZOL
6777	x					TRUE	FALSE	FALSE	FALSE	FALSE	METYRAPON							METYRAPON	CAPSULE	METOPIRONE	METYRAPON
38431						FALSE	FALSE	FALSE	FALSE	FALSE	MEXILETINE							MEXILETINE	CAPSULE		MEXILETINE HYDROCHLORIDE
38458						FALSE	FALSE	FALSE	FALSE	FALSE	MEXILETINE							MEXILETINE	CAPSULE		MEXILETINE HYDROCHLORIDE/MEXILETINE HYDROCHLORIDE
182869	x					TRUE	FALSE	FALSE	FALSE	FALSE	MEXILETINE							MEXILETINE	CAPSULE		MEXILETINE HYDROCHLORIDE/MEXILETINE HYDROCHLORIDE/MEXILETINE HYDROCHLORIDE
184713						FALSE	FALSE	FALSE	FALSE	FALSE	MEXILETINE							MEXILETINE	CAPSULE		MEXILETINE HYDROCHLORIDE
40541						FALSE	FALSE	FALSE	FALSE	FALSE	MIANSERINE							MIANSERINE	TABLET		MIANSERINE HYDROCHLORIDE
40568						FALSE	FALSE	FALSE	FALSE	FALSE	MIANSERINE							MIANSERINE	TABLET	TOLVON	MIANSERINE HYDROCHLORIDE
132683	x					TRUE	FALSE	FALSE	FALSE	FALSE	MICAFUNGINE							MICAFUNGINE	POEDER VOOR OPLOSSING VOOR INFUSIE	MYCAMINE	MICAFUNGINE NATRIUM
132691	x					TRUE	FALSE	FALSE	FALSE	FALSE	MICAFUNGINE							MICAFUNGINE	POEDER VOOR OPLOSSING VOOR INFUSIE	MYCAMINE	MICAFUNGINE NATRIUM
182559						FALSE	FALSE	FALSE	FALSE	FALSE	MICAFUNGINE							MICAFUNGINE	INFUSIEVLOEISTOF		MICAFUNGINE NATRIUM
9032	x	x	x	x	x	TRUE	TRUE	TRUE	TRUE	TRUE	MICONAZOL						1	MICONAZOL	CREME	DAKTARIN; ANTISCHIMMELCREME HTP; LIVSANE	MICONAZOL NITRAAT
14001	x					TRUE	FALSE	FALSE	FALSE	FALSE	MICONAZOL							MICONAZOL	GEL VOOR ORAAL GEBRUIK	DAKTARIN	MICONAZOL
14036						FALSE	FALSE	FALSE	FALSE	FALSE	MICONAZOL							MICONAZOL	STROOIPOEDER	DAKTARIN	MICONAZOL NITRAAT
51713						FALSE	FALSE	FALSE	FALSE	FALSE	MICONAZOL							MICONAZOL	CAPSULE VOOR VAGINAAL GEBRUIK		MICONAZOL NITRAAT
51721						FALSE	FALSE	FALSE	FALSE	FALSE	MICONAZOL							MICONAZOL	CAPSULE VOOR VAGINAAL GEBRUIK		MICONAZOL NITRAAT
99058						FALSE	FALSE	FALSE	FALSE	FALSE	MICONAZOL							MICONAZOL	OORDRUPPELS		MICONAZOL
